"","logFC","logCPM","F","PValue","FDR","Expression"
"CCDC112",0.265186184351579,2.83914655807214,1.34068556891761,0.260740171155102,0.513386370951978,"Not DE"
"HNRNPU",-0.166203821388604,7.68399359161116,1.34064327342343,0.260747450785562,0.513386370951978,"Not DE"
"IGF2",-0.80693015060468,1.10771601825233,1.34057182141664,0.260759749253779,0.513386370951978,"Not DE"
"KRIT1",0.221215244286436,2.06499810142716,1.34033453430099,0.260800597059829,0.513386370951978,"Not DE"
"GOLGA4",-0.190087976037625,6.99827200623462,1.34029461491357,0.26080746980926,0.513386370951978,"Not DE"
"MFSD13A",-0.30775090374747,1.65719580859111,1.34023816867422,0.260817188320817,0.513386370951978,"Not DE"
"PPP2R5C",-0.128147488257805,6.05121148060862,1.33970681136974,0.260908696900596,0.513498264366338,"Not DE"
"SERPINB8",-0.188070798735369,5.1231309925475,1.33892413502134,0.261043563449222,0.513695450177574,"Not DE"
"AC022968",-0.594348311715222,1.42754651192484,1.33787585511846,0.261224340533869,0.51398291681083,"Not DE"
"DYNLL1",0.18884281122801,7.72487470802954,1.33677359183955,0.261414604144398,0.514288970225114,"Not DE"
"GNPNAT1",-0.195911696449066,4.87086911740362,1.33640509260102,0.261478251965396,0.514345880310102,"Not DE"
"ZNF747",-0.274070959028594,1.40428831139856,1.33559276131154,0.261618630996117,0.514553690862516,"Not DE"
"CC2D1B",0.172066643139058,6.22356533044008,1.33478318638141,0.261758632031564,0.514760702896003,"Not DE"
"UBQLN1",-0.140873947056014,6.96576766171339,1.33411630449286,0.261874030744699,0.514898984822668,"Not DE"
"ENPP4",-0.269856408692392,3.50912240355851,1.33397515376019,0.261898464333658,0.514898984822668,"Not DE"
"MAPKBP1",-0.176467198603359,5.38677454638917,1.33373291908744,0.261940402805797,0.514913100738466,"Not DE"
"TGFA",0.591061782946164,0.701472042153847,1.3331455461687,0.262042132188268,0.514989604592747,"Not DE"
"MMADHC",-0.204654871589569,6.4056405056937,1.33310677841768,0.262048848347518,0.514989604592747,"Not DE"
"VCP",0.119900640273008,9.09159264791885,1.33274259524582,0.262111950784569,0.515045289683327,"Not DE"
"ZNF384",0.11735131635173,5.41582855349092,1.33214143635159,0.262216157891962,0.515136094735025,"Not DE"
"SIX4",-0.274862769084161,2.61373349558018,1.33207481501564,0.262227709625815,0.515136094735025,"Not DE"
"MEG9",0.346059290594375,2.03629520157218,1.33184198695413,0.262268085837444,0.515147099389538,"Not DE"
"KBTBD3",-0.31793874999413,1.05095484866101,1.33151639917691,0.262324561786412,0.515187134483412,"Not DE"
"ACAD8",-0.173966974668375,4.29307748201764,1.33132354029279,0.26235802231287,0.515187134483412,"Not DE"
"CFB",-0.711956966897315,0.835896910131742,1.33109704021663,0.262397326651064,0.515196023460419,"Not DE"
"IPO13",0.125868734984055,6.04257188159305,1.3304049109287,0.262517479058954,0.515354314346355,"Not DE"
"COX20",-0.214356439952542,5.12951294771183,1.33023190812423,0.262547523313888,0.515354314346355,"Not DE"
"ADAT1",-0.13342536530871,4.01844613955592,1.32954032858477,0.262667670447235,0.515521842872992,"Not DE"
"ZNF41",-0.203737589382083,3.09945111446348,1.32933998253124,0.262702489761544,0.515521881484636,"Not DE"
"AL596275",0.505793401699455,1.01414299448997,1.32893622749556,0.262772679121492,0.515591320331891,"Not DE"
"RN7SL128P",1.05605203246126,-0.24441844312025,1.32817364589875,0.26290531456989,0.515718670744416,"Not DE"
"ATP8A1",-0.41192233370702,1.09673586030356,1.32816275476909,0.262907209495196,0.515718670744416,"Not DE"
"WDR54",0.259966487291689,3.7127862827596,1.32753365119872,0.263016696368321,0.515760775744195,"Not DE"
"MPHOSPH10",0.189962634554362,4.38878036634105,1.32733743905179,0.263050856653888,0.515760775744195,"Not DE"
"AC068491",-0.479530870888153,-0.0929259486552356,1.32698954241061,0.263111439337327,0.515760775744195,"Not DE"
"AC027307",0.274012583925996,2.87600983038188,1.32693282444109,0.263121317934913,0.515760775744195,"Not DE"
"CACNA2D1",-0.437548711378706,6.53242513040478,1.3268299798942,0.263139231663918,0.515760775744195,"Not DE"
"NIPBL",-0.207006357799106,5.32572002730137,1.32648427218757,0.263199459664451,0.515760775744195,"Not DE"
"STXBP3",-0.194110896954582,4.83399698508351,1.32647202463284,0.263201593722997,0.515760775744195,"Not DE"
"KDR",-0.383449465521145,3.89355828830959,1.32643984884172,0.263207200258277,0.515760775744195,"Not DE"
"TNRC6A",-0.120414734756207,6.03878360307596,1.32623994930508,0.263242035667525,0.515760814228107,"Not DE"
"RPL23P8",0.542912244224339,3.16197131488929,1.32525928973498,0.263413017620095,0.515907295519291,"Not DE"
"DHPS",0.335453510188733,0.8907435686085,1.32523727396709,0.263416857831493,0.515907295519291,"Not DE"
"PRRC2C",-0.191770187597979,7.41815832060233,1.32521194506799,0.263421276043467,0.515907295519291,"Not DE"
"MYBL1",-0.278639348252,2.14800885242129,1.32360146915512,0.263702397143264,0.5162820161081,"Not DE"
"MDM4",-0.284564201522913,2.78463518985133,1.32359917081971,0.263702798617086,0.5162820161081,"Not DE"
"DMPK",0.304102521795705,5.45321566259834,1.32351695562551,0.263717160516403,0.5162820161081,"Not DE"
"PSTPIP2",-0.156451696893368,3.59769616264862,1.32265216176464,0.263868290746172,0.516451351841376,"Not DE"
"GABPA",-0.218643231051222,3.82675911762087,1.32262303960052,0.263873382076912,0.516451351841376,"Not DE"
"AC073136",-0.636492281017786,2.30044340154,1.32150095071153,0.264069651456966,0.516737820070593,"Not DE"
"CSRP2",0.241629597585567,3.88475719217745,1.3213874654089,0.264089512336605,0.516737820070593,"Not DE"
"IDH2",0.248717772926403,6.45067160083694,1.32086605450468,0.264180788846454,0.516826858694796,"Not DE"
"TNFRSF1A",0.237337306686446,7.30171276327473,1.32072897271255,0.264204792824064,0.516826858694796,"Not DE"
"PSME1",-0.178568819522227,6.43695295313264,1.32039241420287,0.264263738723213,0.516873914106901,"Not DE"
"EXOC2",-0.179581099367259,5.35570751142023,1.31982799440999,0.264362631753,0.516999079444086,"Not DE"
"RNF113A",0.197464513760064,4.13027906304557,1.31872663228602,0.264555743530573,0.51730844570511,"Not DE"
"PDCD6IPP1",-0.558229497769196,0.391142513199114,1.31747738025976,0.264775010684983,0.517668867399676,"Not DE"
"ARHGAP6",0.462544579648311,0.956159793480847,1.31655482902082,0.264937089111087,0.517917397478444,"Not DE"
"PGAP3",0.288289139451113,3.85435492571001,1.3154199220902,0.265136654249718,0.518150868648325,"Not DE"
"MAFG",0.216918284442837,6.37488720209693,1.31539289009986,0.265141410038707,0.518150868648325,"Not DE"
"FPGT",-0.275692118032953,2.96322196933751,1.31527898387755,0.265161451007355,0.518150868648325,"Not DE"
"RAB12",-0.152916828688574,5.09730411608846,1.31475058021998,0.265254445836116,0.518264225879217,"Not DE"
"ADPRM",-0.260525979344884,2.70299779420696,1.31416376976956,0.265357770069845,0.518397732535234,"Not DE"
"SNRNP48",-0.16949720385673,3.42309538587701,1.31328956487171,0.265511796258767,0.518630241268114,"Not DE"
"IFT172",-0.126484694075257,4.66289680021521,1.31308757857729,0.265547400955257,0.51863140379053,"Not DE"
"MICU1",0.131500275740915,6.44760460962098,1.31261557188846,0.265630627404128,0.518725562136139,"Not DE"
"PRRT1",0.677919375390274,-0.323512042985147,1.31239667082899,0.265669236720953,0.518732578461078,"Not DE"
"UBE2D2",0.143591881212609,5.97230241707334,1.31145553913688,0.265835315724286,0.518962121134223,"Not DE"
"SPATA9",0.538243192123101,-0.0292551940799911,1.31133350428345,0.265856860894263,0.518962121134223,"Not DE"
"JRK",-0.19491728589624,4.37574343820693,1.31093320503584,0.265927549585308,0.51898408855997,"Not DE"
"MYNN",-0.218032725445569,3.7594600373229,1.31075629027068,0.265958798777231,0.51898408855997,"Not DE"
"C1QBPP2",-0.591346177520649,0.280241808058192,1.3106746857614,0.265973214550243,0.51898408855997,"Not DE"
"TRABD2A",-0.464053355055749,1.52960320804926,1.31030262941564,0.266038952871195,0.519043994183312,"Not DE"
"CYB561D1",0.176167369644159,4.18790061896602,1.3100418952606,0.266085034512501,0.519065538750091,"Not DE"
"HEATR5A",-0.187201437714445,5.29329880203963,1.30953021435315,0.266175498531293,0.51917364519323,"Not DE"
"CSF1",-0.437913237587957,7.03315893386434,1.30893462199189,0.266280848896004,0.519293280247536,"Not DE"
"NRAV",-0.15766289115925,3.45336629498194,1.30878714972799,0.266306942759588,0.519293280247536,"Not DE"
"OSBPL10",0.232789602464356,5.3715388130074,1.30806034837866,0.266435592774519,0.519446883158984,"Not DE"
"MAP3K9",-0.345622139100854,2.00567507849072,1.30794598526305,0.266455843467336,0.519446883158984,"Not DE"
"RPS2P48",0.465670558717211,0.440769347308012,1.30669056713288,0.266678278205299,0.51981210701754,"Not DE"
"KLHL8",-0.202554644880827,3.28383070069067,1.30573926244359,0.266846993045716,0.520072537163432,"Not DE"
"ALKAL2",-0.689767996810582,-0.104281817787743,1.30435996648732,0.267091862325044,0.520448435981685,"Not DE"
"SMARCAD1",-0.199923415108401,4.65282979108882,1.30408185732385,0.267141271474586,0.520448435981685,"Not DE"
"C21orf91",-0.332065572664268,2.64987175420508,1.30405940036382,0.267145261725714,0.520448435981685,"Not DE"
"EEF1A1P10",-0.517802647432503,2.11439196212443,1.30200142444398,0.267511265476052,0.521082191683297,"Not DE"
"TACC3",0.444150832385277,3.50723526680154,1.30183485942113,0.267540917371619,0.521082191683297,"Not DE"
"KREMEN1",0.255141404010093,3.58730184303381,1.30158000997283,0.267586294038956,0.521102058616155,"Not DE"
"ZMAT3",-0.232558135267089,6.89910398915482,1.30105321533267,0.267680123474775,0.521216265661845,"Not DE"
"TNS1",-0.227544788065845,8.88293696090521,1.30032095874589,0.267810620576128,0.521401831149265,"Not DE"
"RELCH",-0.144787782475315,4.96485827401748,1.29949554923218,0.267957819224134,0.521511187750675,"Not DE"
"AC027644",0.274594438194405,2.04994019091731,1.2994321284197,0.267969133728086,0.521511187750675,"Not DE"
"SRPX",-0.268502830902957,7.38669616819227,1.29933949498015,0.267985661002891,0.521511187750675,"Not DE"
"AL356599",0.360416995735368,0.561747724776242,1.29921650859135,0.268007605801667,0.521511187750675,"Not DE"
"MARF1",-0.158843402569392,5.46675695408224,1.29852894017752,0.268130334174714,0.52168147760234,"Not DE"
"CIAO2A",0.16784531979984,4.69478779110115,1.29735004047962,0.268340935831076,0.52202266886429,"Not DE"
"SLX4",0.243699886881055,3.6334631685679,1.29594958539613,0.268591400276163,0.522418937512135,"Not DE"
"CDK19",-0.187367827503106,3.82780343601979,1.29566714770365,0.268641950213455,0.522418937512135,"Not DE"
"STRBP",-0.260984146298909,2.67118530614994,1.29561977698167,0.268650429726438,0.522418937512135,"Not DE"
"EID2",0.169389352841544,3.52230076791193,1.29521016686716,0.268723765993106,0.522492960942626,"Not DE"
"AL441992",-0.316439920914415,1.38190755259487,1.29360424730838,0.269011543415921,0.522983858814102,"Not DE"
"ADSS1",0.433869109284664,0.964154606603622,1.29201380012986,0.269296949119692,0.523314479109334,"Not DE"
"HJURP",0.517966765000486,2.78026103456568,1.29189501710788,0.26931828076272,0.523314479109334,"Not DE"
"SLC22A5",-0.25074794062412,3.31263518060551,1.29187162458058,0.269322481971388,0.523314479109334,"Not DE"
"PPIP5K1",-0.170272188518155,3.63243191353527,1.29176614152879,0.269341427399505,0.523314479109334,"Not DE"
"ZNF222",0.319318773446771,1.46501336762206,1.29167256579619,0.269358235669547,0.523314479109334,"Not DE"
"LINC01139",-0.675753301244537,-0.282432189140219,1.29135654179462,0.269415010799433,0.523356146076948,"Not DE"
"FAM171B",-0.192545960004123,4.05450309185149,1.29112498055024,0.26945662184324,0.523368348759113,"Not DE"
"MORC3",-0.200236182574669,4.29364739434459,1.28960976185058,0.26972911277803,0.523828929823511,"Not DE"
"FAM122B",-0.19711346155092,3.97474545220795,1.28934768296483,0.269776280904754,0.523851858084025,"Not DE"
"AP003068",0.314949326215574,1.33659161745268,1.2889248110835,0.269852411009826,0.523931011362984,"Not DE"
"CRABP2",0.441347946812325,2.58470396068455,1.28785044735344,0.270045957563485,0.524238083520569,"Not DE"
"CYP27A1",-0.36320784707487,2.03990867917376,1.28751372574082,0.270106655667976,0.524287211355529,"Not DE"
"CFL2",-0.191057115121117,6.46829503043351,1.28677948439476,0.27023907396203,0.524414391811486,"Not DE"
"MYBL2",0.689364165510588,2.20035439645017,1.28675784761809,0.270242977392256,0.524414391811486,"Not DE"
"DTWD2",-0.276198282638099,2.32994222813815,1.28586907420383,0.270403382893662,0.524609033655077,"Not DE"
"TAX1BP1",0.196069056145223,7.22033412613603,1.28580967904645,0.270414106992721,0.524609033655077,"Not DE"
"MAGI2-AS3",-0.131133152467804,4.84090434894017,1.28552994035442,0.270464622797802,0.52463832946532,"Not DE"
"TMEM45A",-0.201178684180944,5.02622117312384,1.28490095294494,0.270578252214029,0.524790027271356,"Not DE"
"EI24P2",-0.542052320353214,1.67522614294968,1.28345652283707,0.270839433880416,0.52522782739946,"Not DE"
"NKAPL",0.696909769413651,-0.0442227762082066,1.28321515240039,0.270883110933602,0.525243770336438,"Not DE"
"RAB3GAP1",-0.137281395233668,6.8182021477348,1.28253227621359,0.271006730846814,0.525384902750193,"Not DE"
"NPC2",-0.149336399885429,7.74046894881903,1.28242129966196,0.271026827785674,0.525384902750193,"Not DE"
"FZD7",-0.390378641136665,4.53911723495339,1.2817782074166,0.271143325280526,0.525541962672473,"Not DE"
"AC117488",-0.555784916278469,0.08106236893624,1.28078805186865,0.271322823462669,0.525821076239662,"Not DE"
"RPL13P5",0.41193517226827,0.732233200208909,1.28016046519915,0.271436675485567,0.52597291179113,"Not DE"
"FZD2",-0.203895767109388,5.94618311055082,1.27967208481553,0.271525317464617,0.52607586357845,"Not DE"
"HMGN4",-0.148551147705367,5.11564201577413,1.27936101819898,0.271581796608409,0.526116481621154,"Not DE"
"CCDC82",-0.213456793485672,4.19486120519692,1.278738287564,0.271694910052422,0.526170884006861,"Not DE"
"TMEM216",0.25672697735121,2.10464807341771,1.27872860114973,0.271696669994877,0.526170884006861,"Not DE"
"ZNF137P",-0.399439906295484,0.0958011583364663,1.27861982575022,0.271716434632948,0.526170884006861,"Not DE"
"H2AC6",-0.183847211080348,4.69845794297637,1.27831268640809,0.271772252534768,0.526210188086531,"Not DE"
"WRN",-0.227123063528232,3.78023565195786,1.27794585243598,0.271838938901716,0.526238246233974,"Not DE"
"ZNF182",-0.269589108230432,1.97936535390388,1.27784217728473,0.271857789822371,0.526238246233974,"Not DE"
"FTH1P1",0.405303835726731,1.57394560753787,1.27737616130607,0.27194254537179,0.526291720893432,"Not DE"
"RBM39",-0.163485467986826,7.04963584759254,1.27729962573733,0.271956468437912,0.526291720893432,"Not DE"
"RPS23",-0.219074839086115,8.12333953209186,1.2762606200511,0.272145573815988,0.526521329859728,"Not DE"
"ATL2",-0.209503478164764,3.76906759185812,1.27625717527399,0.272146201075735,0.526521329859728,"Not DE"
"ELAC1",0.218755710253664,1.75646304483093,1.27585851709266,0.272218805697961,0.526584732082891,"Not DE"
"RBM12",0.111376827532378,5.69570517618476,1.27561715921616,0.272262774851177,0.526584732082891,"Not DE"
"ZNF146",-0.190150162540156,5.60831855103862,1.27549182375703,0.272285611432088,0.526584732082891,"Not DE"
"DDTL",0.603904951528325,0.691311029762726,1.27516290281363,0.272345554090185,0.526586495699678,"Not DE"
"TCF7L1",-0.293785961234887,4.8536109424082,1.27509672510264,0.272357616447343,0.526586495699678,"Not DE"
"SEC22A",-0.186369292568924,3.54181580101131,1.27472969374269,0.272424528896505,0.526647131811669,"Not DE"
"CCDC14",-0.177734342476331,5.51990254800958,1.27443216056572,0.272478787294286,0.526683292664085,"Not DE"
"ZNF484",0.283830073381523,1.91552630221827,1.27414097746375,0.272531901534385,0.526717232789352,"Not DE"
"CCNA2",0.425263150315896,2.34952352883631,1.27368448536266,0.272615197104675,0.52680948733481,"Not DE"
"WDR61",0.153665312339079,4.97155119280453,1.2725579899241,0.272820891608524,0.527113040135991,"Not DE"
"PANK2",-0.151642788185333,4.96407976186083,1.27243454453978,0.272843444833453,0.527113040135991,"Not DE"
"USP15",-0.213334082417266,5.50005515013074,1.27175643364654,0.272967378365418,0.527283706233578,"Not DE"
"AC079768",-0.55886477563085,-0.263112843514603,1.2713823917697,0.273035771247304,0.527347055444271,"Not DE"
"ERI1",-0.179476529297364,3.74224855880234,1.27075706193298,0.273150162360053,0.527464124870685,"Not DE"
"PRR14",0.266143151252372,4.60739365554806,1.27054231824754,0.273189459897132,0.527464124870685,"Not DE"
"PA2G4P2",0.643023294044116,0.149241470437404,1.27046723496103,0.273203201710056,0.527464124870685,"Not DE"
"CKLF",-0.36116815918585,0.563983366943265,1.26988156095671,0.273310423734645,0.527602373886503,"Not DE"
"APLF",-0.207612861606384,2.2442493391481,1.26913725723757,0.27344676725681,0.527796796109757,"Not DE"
"LY96",0.271640063268639,3.48170057555279,1.26772239985105,0.273706193065588,0.528181240523671,"Not DE"
"H1FX-AS1",0.377317576514229,0.125530460763966,1.26766212152447,0.273717252835171,0.528181240523671,"Not DE"
"AASS",-0.210830160176079,3.76837104400113,1.26730438305335,0.27378290229438,0.528193655583377,"Not DE"
"KIAA2013",0.220249531713034,6.09265962480952,1.26723849030927,0.27379499670749,0.528193655583377,"Not DE"
"PRKAG1",0.179106339029554,5.99323152052452,1.26659166011643,0.273913758013988,0.528353959794168,"Not DE"
"DHX9P1",-0.586603925262987,1.98405404305731,1.26610754873322,0.274002687984243,0.528456687905035,"Not DE"
"ZNF425",-0.191212776265773,2.48139513233805,1.26548359225207,0.274117363568548,0.528609037217452,"Not DE"
"IER5",0.228716627880706,5.48482787923107,1.26495171555702,0.274215166233979,0.528667712719131,"Not DE"
"FADS3",0.183643501673333,7.50094801008924,1.26467374738868,0.274266298037982,0.528667712719131,"Not DE"
"EEF1A1P3",0.474006942628605,0.767660012116608,1.26455811323526,0.27428757247911,0.528667712719131,"Not DE"
"GYPE",-0.406006236156899,0.934255601679858,1.26454199183978,0.274290538676876,0.528667712719131,"Not DE"
"CPVL",-0.432797564766955,1.37614613701964,1.26364023434029,0.274456522008147,0.528891513077631,"Not DE"
"MSRB1",0.203309213023972,4.73903773739083,1.26352328567752,0.274478058089701,0.528891513077631,"Not DE"
"SRSF2",0.135002088546675,6.38980627092651,1.26274092482159,0.274622187382481,0.529100414082986,"Not DE"
"PHLDB1",0.230511479508811,7.79800839929087,1.26108700058738,0.274927209631272,0.52961920461348,"Not DE"
